timestamp,packet_counter,rssi,distance
2026-03-05 16:06:55.722180,128425,-107,250
2026-03-05 16:06:55.722851,128426,-105,250
2026-03-05 16:06:55.723540,128427,-106,250
2026-03-05 16:06:55.724220,128428,-104,250
2026-03-05 16:06:55.724774,128429,-104,250
2026-03-05 16:06:55.724970,128430,-104,250
2026-03-05 16:06:55.725144,128431,-104,250
2026-03-05 16:06:55.725316,128432,-103,250
2026-03-05 16:06:55.725492,128433,-104,250
2026-03-05 16:06:55.725665,128434,-106,250
2026-03-05 16:06:55.725870,128435,-106,250
2026-03-05 16:06:55.726039,128436,-106,250
2026-03-05 16:06:55.726192,128437,-103,250
2026-03-05 16:06:55.726344,128438,-104,250
2026-03-05 16:06:55.726497,128439,-105,250
2026-03-05 16:06:55.726616,128440,-105,250
2026-03-05 16:06:55.726731,128441,-105,250
2026-03-05 16:06:55.726838,128442,-104,250
2026-03-05 16:06:55.726975,128443,-105,250
2026-03-05 16:06:55.727107,128444,-101,250
2026-03-05 16:06:55.727258,128445,-100,250
2026-03-05 16:06:55.727382,128446,-105,250
2026-03-05 16:06:55.727499,128447,-105,250
2026-03-05 16:06:55.727643,128448,-102,250
2026-03-05 16:06:55.727776,128449,-106,250
2026-03-05 16:06:55.727892,128450,-104,250
2026-03-05 16:06:55.727994,128451,-104,250
2026-03-05 16:06:55.728094,128452,-102,250
2026-03-05 16:06:55.728193,128453,-102,250
2026-03-05 16:06:55.728293,128454,-103,250
2026-03-05 16:06:55.728392,128455,-103,250
2026-03-05 16:06:55.728493,128456,-105,250
2026-03-05 16:06:55.728593,128457,-108,250
2026-03-05 16:06:55.728726,128458,-105,250
2026-03-05 16:06:55.728874,128459,-105,250
2026-03-05 16:06:55.728984,128460,-104,250
2026-03-05 16:06:55.729145,128461,-105,250
2026-03-05 16:06:55.729293,128462,-104,250
2026-03-05 16:06:55.729404,128463,-105,250
2026-03-05 16:06:55.729503,128464,-108,250
2026-03-05 16:06:55.729606,128465,-108,250
2026-03-05 16:06:55.729716,128466,-105,250
2026-03-05 16:06:55.729816,128467,-103,250
2026-03-05 16:06:55.729933,128468,-105,250
2026-03-05 16:06:55.730034,128469,-108,250
2026-03-05 16:06:55.730133,128470,-105,250
2026-03-05 16:06:55.730231,128471,-105,250
2026-03-05 16:06:55.730329,128472,-106,250
2026-03-05 16:06:55.730428,128473,-108,250
2026-03-05 16:06:55.730525,128474,-105,250
2026-03-05 16:06:55.730623,128475,-105,250
2026-03-05 16:06:55.730731,128476,-105,250
2026-03-05 16:06:55.730826,128478,-110,250
2026-03-05 16:06:55.730921,128479,-108,250
2026-03-05 16:06:55.731022,128480,-108,250
2026-03-05 16:06:55.731117,128481,-106,250
2026-03-05 16:06:55.731212,128482,-106,250
2026-03-05 16:06:55.731307,128484,-108,250
2026-03-05 16:06:55.731401,128487,-106,250
2026-03-05 16:06:55.731496,128488,-105,250
2026-03-05 16:06:55.731591,128489,-107,250
2026-03-05 16:06:55.731719,2532290799,-107,250
2026-03-05 16:06:55.731817,128492,-109,250
2026-03-05 16:06:55.731913,128495,-110,250
2026-03-05 16:06:55.732012,128498,-108,250
2026-03-05 16:06:55.732112,128499,-108,250
2026-03-05 16:06:55.732221,128500,-108,250
2026-03-05 16:06:55.732319,128501,-107,250
2026-03-05 16:06:55.732415,128502,-106,250
2026-03-05 16:06:55.732523,128504,-108,250
2026-03-05 16:06:55.732678,128505,-104,250
2026-03-05 16:06:55.732869,128506,-106,250
2026-03-05 16:06:55.733021,128507,-106,250
2026-03-05 16:06:55.733136,128508,-109,250
2026-03-05 16:06:55.733225,128509,-105,250
2026-03-05 16:06:55.733311,128510,-105,250
2026-03-05 16:06:55.733399,128511,-105,250
2026-03-05 16:06:55.733486,128512,-104,250
2026-03-05 16:06:55.733572,128513,-102,250
2026-03-05 16:06:55.733663,128514,-104,250
2026-03-05 16:06:55.733752,128515,-106,250
2026-03-05 16:06:55.733838,128516,-106,250
2026-03-05 16:06:55.733924,128517,-103,250
2026-03-05 16:06:55.734010,128518,-105,250
2026-03-05 16:06:55.734096,128519,-103,250
2026-03-05 16:06:55.734181,128520,-105,250
2026-03-05 16:06:55.734267,128521,-106,250
2026-03-05 16:06:55.734352,128522,-102,250
2026-03-05 16:06:55.734437,128523,-102,250
2026-03-05 16:06:55.734523,128524,-104,250
2026-03-05 16:06:55.734609,128525,-105,250
2026-03-05 16:06:55.734706,128526,-105,250
2026-03-05 16:06:55.734790,128527,-106,250
2026-03-05 16:06:55.734874,128528,-107,250
2026-03-05 16:06:55.734957,128529,-107,250
2026-03-05 16:06:55.735040,128530,-106,250
2026-03-05 16:06:55.735123,128531,-105,250
2026-03-05 16:06:55.735206,128532,-106,250
2026-03-05 16:06:55.735291,128533,-111,250
2026-03-05 16:06:55.735374,128534,-109,250
2026-03-05 16:06:55.735564,133405,-105,250
2026-03-05 16:06:55.745981,133406,-105,250
2026-03-05 16:06:55.752987,133407,-104,250
2026-03-05 16:06:55.760130,133408,-103,250
2026-03-05 16:06:55.767055,133409,-103,250
2026-03-05 16:06:55.774010,133410,-105,250
2026-03-05 16:06:55.781049,133411,-102,250
2026-03-05 16:06:55.788003,133412,-101,250
2026-03-05 16:06:55.801099,133413,-101,250
2026-03-05 16:06:55.808060,133414,-104,250
2026-03-05 16:06:55.814977,133415,-104,250
2026-03-05 16:06:55.821981,133416,-103,250
2026-03-05 16:06:55.829017,133417,-100,250
2026-03-05 16:06:55.835115,133418,-99,250
2026-03-05 16:06:55.848973,133419,-101,250
2026-03-05 16:06:55.856057,133420,-101,250
2026-03-05 16:06:55.863075,133421,-101,250
2026-03-05 16:06:55.870002,133422,-100,250
2026-03-05 16:06:55.876090,133423,-101,250
2026-03-05 16:06:55.883061,133424,-102,250
2026-03-05 16:06:55.896132,133425,-100,250
2026-03-05 16:06:55.903116,133426,-100,250
2026-03-05 16:06:55.910047,133427,-100,250
2026-03-05 16:06:55.917084,133428,-101,250
2026-03-05 16:06:55.924151,133429,-101,250
2026-03-05 16:06:55.931140,133430,-100,250
2026-03-05 16:06:55.944092,133431,-100,250
2026-03-05 16:06:55.951093,133432,-103,250
2026-03-05 16:06:55.958144,133433,-101,250
2026-03-05 16:06:55.965116,133434,-101,250
2026-03-05 16:06:55.972077,133435,-100,250
2026-03-05 16:06:55.979091,133436,-102,250
2026-03-05 16:06:55.992141,133437,-100,250
2026-03-05 16:06:55.999126,133438,-100,250
2026-03-05 16:06:56.006094,133439,-100,250
2026-03-05 16:06:56.013089,133440,-100,250
2026-03-05 16:06:56.020085,133441,-102,250
2026-03-05 16:06:56.027129,133442,-100,250
2026-03-05 16:06:56.040085,133443,-100,250
2026-03-05 16:06:56.047071,133444,-100,250
