timestamp,packet_counter,rssi,distance
2026-03-05 15:59:18.788300,76112,-76,25
2026-03-05 15:59:18.795549,76113,-76,25
2026-03-05 15:59:18.802289,76114,-76,25
2026-03-05 15:59:18.809403,76115,-76,25
2026-03-05 15:59:18.822294,76116,-76,25
2026-03-05 15:59:18.829295,76117,-76,25
2026-03-05 15:59:18.836298,76118,-76,25
2026-03-05 15:59:18.843371,76119,-76,25
2026-03-05 15:59:18.850316,76120,-76,25
2026-03-05 15:59:18.857294,76121,-76,25
2026-03-05 15:59:18.870360,76122,-76,25
2026-03-05 15:59:18.877290,76123,-76,25
2026-03-05 15:59:18.884284,76124,-76,25
2026-03-05 15:59:18.891350,76125,-76,25
2026-03-05 15:59:18.898316,76126,-76,25
2026-03-05 15:59:18.905297,76127,-75,25
2026-03-05 15:59:18.918285,76128,-76,25
2026-03-05 15:59:18.925379,76129,-76,25
2026-03-05 15:59:18.932347,76130,-76,25
2026-03-05 15:59:18.939303,76131,-76,25
2026-03-05 15:59:18.946277,76132,-76,25
2026-03-05 15:59:18.953273,76133,-75,25
2026-03-05 15:59:18.966280,76134,-76,25
2026-03-05 15:59:18.973309,76135,-76,25
2026-03-05 15:59:18.980281,76136,-76,25
2026-03-05 15:59:18.987343,76137,-76,25
2026-03-05 15:59:18.994324,76138,-75,25
2026-03-05 15:59:19.001285,76139,-75,25
2026-03-05 15:59:19.013430,76140,-75,25
2026-03-05 15:59:19.020446,76141,-75,25
2026-03-05 15:59:19.027461,76142,-74,25
2026-03-05 15:59:19.034369,76143,-74,25
2026-03-05 15:59:19.041368,76144,-75,25
2026-03-05 15:59:19.048353,76145,-74,25
2026-03-05 15:59:19.061442,76146,-74,25
2026-03-05 15:59:19.068358,76147,-74,25
2026-03-05 15:59:19.075355,76148,-74,25
2026-03-05 15:59:19.082344,76149,-74,25
2026-03-05 15:59:19.089396,76150,-74,25
2026-03-05 15:59:19.096382,76151,-74,25
2026-03-05 15:59:19.109390,76152,-75,25
2026-03-05 15:59:19.116354,76153,-75,25
2026-03-05 15:59:19.123447,76154,-74,25
2026-03-05 15:59:19.130444,76155,-74,25
2026-03-05 15:59:19.137354,76156,-76,25
2026-03-05 15:59:19.144363,76157,-76,25
2026-03-05 15:59:19.151348,76158,-76,25
2026-03-05 15:59:19.164356,76159,-75,25
2026-03-05 15:59:19.171342,76160,-75,25
2026-03-05 15:59:19.178342,76161,-75,25
2026-03-05 15:59:19.185411,76162,-76,25
2026-03-05 15:59:19.193354,76163,-76,25
2026-03-05 15:59:19.199385,76164,-76,25
2026-03-05 15:59:19.212362,76165,-76,25
2026-03-05 15:59:19.219386,76166,-76,25
2026-03-05 15:59:19.226425,76167,-76,25
2026-03-05 15:59:19.233461,76168,-76,25
2026-03-05 15:59:19.240459,76169,-76,25
2026-03-05 15:59:19.247385,76170,-76,25
2026-03-05 15:59:19.260369,76171,-77,25
2026-03-05 15:59:19.267377,76172,-76,25
2026-03-05 15:59:19.274463,76173,-76,25
2026-03-05 15:59:19.281437,76174,-76,25
2026-03-05 15:59:19.288381,76175,-76,25
2026-03-05 15:59:19.295430,76176,-77,25
2026-03-05 15:59:19.308357,76177,-76,25
2026-03-05 15:59:19.315394,76178,-77,25
2026-03-05 15:59:19.322475,76179,-77,25
2026-03-05 15:59:19.329357,76180,-77,25
2026-03-05 15:59:19.336384,76181,-77,25
2026-03-05 15:59:19.343382,76182,-77,25
2026-03-05 15:59:19.356394,76183,-76,25
2026-03-05 15:59:19.363447,76184,-77,25
2026-03-05 15:59:19.370347,76185,-77,25
2026-03-05 15:59:19.377358,76186,-77,25
2026-03-05 15:59:19.384337,76187,-77,25
2026-03-05 15:59:19.391421,76188,-77,25
2026-03-05 15:59:19.404355,76189,-77,25
2026-03-05 15:59:19.411390,76190,-77,25
2026-03-05 15:59:19.418342,76191,-76,25
2026-03-05 15:59:19.425400,76192,-76,25
2026-03-05 15:59:19.432427,76193,-76,25
2026-03-05 15:59:19.439387,76194,-76,25
2026-03-05 15:59:19.452353,76195,-76,25
2026-03-05 15:59:19.459377,76196,-76,25
2026-03-05 15:59:19.466374,76197,-76,25
2026-03-05 15:59:19.473383,76198,-76,25
2026-03-05 15:59:19.480404,76199,-76,25
2026-03-05 15:59:19.487399,76200,-77,25
2026-03-05 15:59:19.500357,76201,-77,25
2026-03-05 15:59:19.507396,76202,-77,25
2026-03-05 15:59:19.514366,76203,-77,25
2026-03-05 15:59:19.521362,76204,-77,25
2026-03-05 15:59:19.528419,76205,-76,25
2026-03-05 15:59:19.535346,76206,-76,25
2026-03-05 15:59:19.542374,4261301419,-77,25
2026-03-05 15:59:19.555404,76208,-76,25
2026-03-05 15:59:19.562435,76209,-76,25
2026-03-05 15:59:19.569344,76210,-76,25
2026-03-05 15:59:19.576336,76211,-76,25
2026-03-05 15:59:19.583325,76212,-77,25
2026-03-05 15:59:19.590476,76213,-77,25
2026-03-05 15:59:19.603428,76214,-77,25
2026-03-05 15:59:19.610340,76215,-77,25
2026-03-05 15:59:19.617331,76216,-77,25
2026-03-05 15:59:19.624354,76217,-76,25
2026-03-05 15:59:19.631398,76218,-76,25
2026-03-05 15:59:19.638410,76219,-76,25
2026-03-05 15:59:19.651412,76220,-76,25
2026-03-05 15:59:19.658394,76221,-76,25
2026-03-05 15:59:19.665361,76222,-76,25
2026-03-05 15:59:19.672504,76223,-76,25
2026-03-05 15:59:19.679395,76224,-76,25
2026-03-05 15:59:19.686370,76225,-77,25
2026-03-05 15:59:19.699349,76226,-77,25
2026-03-05 15:59:19.706348,76227,-77,25
2026-03-05 15:59:19.713397,76228,-77,25
2026-03-05 15:59:19.720593,76229,-78,25
2026-03-05 15:59:19.727516,76230,-77,25
2026-03-05 15:59:19.734336,76231,-77,25
2026-03-05 15:59:19.747352,76232,-76,25
2026-03-05 15:59:19.754372,76233,-76,25
2026-03-05 15:59:19.761345,76234,-76,25
2026-03-05 15:59:19.768427,76235,-76,25
2026-03-05 15:59:19.775362,76236,-76,25
2026-03-05 15:59:19.782354,76237,-77,25
2026-03-05 15:59:19.795356,76238,-77,25
2026-03-05 15:59:19.802381,76239,-77,25
2026-03-05 15:59:19.809450,76240,-77,25
2026-03-05 15:59:19.816369,76241,-77,25
2026-03-05 15:59:19.823971,76242,-77,25
2026-03-05 15:59:19.830357,76243,-76,25
2026-03-05 15:59:19.843429,76244,-76,25
2026-03-05 15:59:19.850467,76245,-76,25
2026-03-05 15:59:19.857357,76246,-76,25
2026-03-05 15:59:19.864378,76247,-76,25
2026-03-05 15:59:19.871328,76248,-76,25
2026-03-05 15:59:19.878438,76249,-76,25
2026-03-05 15:59:19.891502,76250,-77,25
2026-03-05 15:59:19.898332,76251,-77,25
2026-03-05 15:59:19.905324,76252,-77,25
2026-03-05 15:59:19.912330,76253,-77,25
2026-03-05 15:59:19.919319,76254,-77,25
2026-03-05 15:59:19.926447,76255,-76,25
2026-03-05 15:59:19.945326,76257,-76,25
2026-03-05 15:59:19.952313,76258,-76,25
2026-03-05 15:59:19.959451,76259,-77,25
2026-03-05 15:59:19.966318,76260,-77,25
2026-03-05 15:59:19.973824,76261,-77,25
2026-03-05 15:59:19.986312,76262,-76,25
2026-03-05 15:59:19.993428,76263,-76,25
2026-03-05 15:59:20.000355,76264,-76,25
2026-03-05 15:59:20.007354,76265,-76,25
2026-03-05 15:59:20.014331,76266,-76,25
2026-03-05 15:59:20.021331,76267,-76,25
2026-03-05 15:59:20.034310,76268,-77,25
2026-03-05 15:59:20.041317,76269,-76,25
2026-03-05 15:59:20.048307,76270,-76,25
2026-03-05 15:59:20.055326,76271,-76,25
2026-03-05 15:59:20.062414,76272,-76,25
2026-03-05 15:59:20.069379,76273,-76,25
2026-03-05 15:59:20.082313,76274,-77,25
2026-03-05 15:59:20.089334,76275,-76,25
2026-03-05 15:59:20.096369,76276,-76,25
2026-03-05 15:59:20.103409,76277,-76,25
2026-03-05 15:59:20.110409,76278,-76,25
2026-03-05 15:59:20.117316,76279,-76,25
2026-03-05 15:59:20.130337,76280,-76,25
2026-03-05 15:59:20.137448,76281,-76,25
2026-03-05 15:59:20.144374,76282,-76,25
2026-03-05 15:59:20.151340,76283,-76,25
2026-03-05 15:59:20.158320,76283,-76,25
2026-03-05 15:59:20.165327,76285,-75,25
2026-03-05 15:59:20.178372,76286,-76,25
2026-03-05 15:59:20.185301,76287,-76,25
2026-03-05 15:59:20.192330,76288,-77,25
2026-03-05 15:59:20.199338,76289,-77,25
2026-03-05 15:59:20.206325,76290,-76,25
2026-03-05 15:59:20.213324,76291,-76,25
2026-03-05 15:59:20.226310,76292,-76,25
2026-03-05 15:59:20.233297,76293,-76,25
2026-03-05 15:59:20.240307,76294,-75,25
2026-03-05 15:59:20.247307,76295,-75,25
2026-03-05 15:59:20.254326,76296,-75,25
2026-03-05 15:59:20.261397,76297,-76,25
2026-03-05 15:59:20.274375,76298,-76,25
2026-03-05 15:59:20.281305,76299,-76,25
2026-03-05 15:59:20.288422,76300,-76,25
2026-03-05 15:59:20.295299,76301,-76,25
2026-03-05 15:59:20.302298,76302,-76,25
2026-03-05 15:59:20.309289,76303,-76,25
2026-03-05 15:59:20.322297,76304,-75,25
2026-03-05 15:59:20.329295,76305,-76,25
2026-03-05 15:59:20.336292,76306,-76,25
2026-03-05 15:59:20.343304,76307,-76,25
2026-03-05 15:59:20.350304,76308,-75,25
2026-03-05 15:59:20.357292,76309,-76,25
2026-03-05 15:59:20.364293,76310,-76,25
2026-03-05 15:59:20.377302,76311,-76,25
2026-03-05 15:59:20.384291,76312,-76,25
2026-03-05 15:59:20.391379,76313,-76,25
2026-03-05 15:59:20.398294,76314,-76,25
2026-03-05 15:59:20.405300,76315,-76,25
2026-03-05 15:59:20.412293,76316,-76,25
2026-03-05 15:59:20.424459,76317,-76,25
2026-03-05 15:59:20.431448,76318,-76,25
2026-03-05 15:59:20.438401,76319,-76,25
2026-03-05 15:59:20.445441,76320,-76,25
2026-03-05 15:59:20.452453,76321,-76,25
2026-03-05 15:59:20.459406,76322,-76,25
2026-03-05 15:59:20.472447,76323,-76,25
2026-03-05 15:59:20.479405,76324,-76,25
2026-03-05 15:59:20.486375,76325,-76,25
2026-03-05 15:59:20.493372,76326,-77,25
2026-03-05 15:59:20.500446,76327,-76,25
2026-03-05 15:59:20.507382,76328,-76,25
2026-03-05 15:59:20.520372,76329,-75,25
2026-03-05 15:59:20.527344,76330,-76,25
2026-03-05 15:59:20.534380,76331,-76,25
2026-03-05 15:59:20.541370,76332,-76,25
2026-03-05 15:59:20.548363,76333,-75,25
2026-03-05 15:59:20.556376,76334,-76,25
2026-03-05 15:59:20.568439,76335,-76,25
2026-03-05 15:59:20.575340,76336,-75,25
2026-03-05 15:59:20.582427,76337,-76,25
2026-03-05 15:59:20.589378,76338,-76,25
2026-03-05 15:59:20.596379,76339,-76,25
2026-03-05 15:59:20.603366,76340,-76,25
2026-03-05 15:59:20.616379,76341,-76,25
2026-03-05 15:59:20.623368,76342,-77,25
2026-03-05 15:59:20.630368,76343,-76,25
2026-03-05 15:59:20.637428,76344,-76,25
2026-03-05 15:59:20.644375,76345,-75,25
2026-03-05 15:59:20.651364,76346,-76,25
2026-03-05 15:59:20.664404,76347,-76,25
2026-03-05 15:59:20.671366,76348,-76,25
2026-03-05 15:59:20.678385,76349,-76,25
2026-03-05 15:59:20.685364,76350,-76,25
2026-03-05 15:59:20.692436,76351,-76,25
2026-03-05 15:59:20.699411,76352,-76,25
2026-03-05 15:59:20.712363,76353,-75,25
2026-03-05 15:59:20.719398,76354,-76,25
2026-03-05 15:59:20.726372,76355,-76,25
2026-03-05 15:59:20.733366,76356,-76,25
2026-03-05 15:59:20.740356,76357,-76,25
2026-03-05 15:59:20.747434,76358,-76,25
2026-03-05 15:59:20.754371,76359,-76,25
2026-03-05 15:59:20.767355,76360,-76,25
2026-03-05 15:59:20.774396,76361,-76,25
2026-03-05 15:59:20.781370,76362,-76,25
2026-03-05 15:59:20.788361,76363,-76,25
2026-03-05 15:59:20.795359,76364,-76,25
2026-03-05 15:59:20.802357,76365,-76,25
2026-03-05 15:59:20.815353,76366,-76,25
2026-03-05 15:59:20.822368,76367,-76,25
2026-03-05 15:59:20.829372,76368,-76,25
2026-03-05 15:59:20.836365,76369,-76,25
2026-03-05 15:59:20.843359,76370,-76,25
2026-03-05 15:59:20.850350,76371,-76,25
2026-03-05 15:59:20.863379,76372,-76,25
2026-03-05 15:59:20.870362,76373,-76,25
2026-03-05 15:59:20.877387,76374,-76,25
2026-03-05 15:59:20.884363,76375,-76,25
2026-03-05 15:59:20.891356,76376,-76,25
2026-03-05 15:59:20.898349,76377,-76,25
2026-03-05 15:59:20.911350,76378,-76,25
2026-03-05 15:59:20.918356,76379,-76,25
2026-03-05 15:59:20.925351,76380,-76,25
2026-03-05 15:59:20.932442,76381,-76,25
2026-03-05 15:59:20.939350,76382,-76,25
2026-03-05 15:59:20.946351,76383,-76,25
2026-03-05 15:59:20.959361,76384,-76,25
2026-03-05 15:59:20.966367,76385,-76,25
2026-03-05 15:59:20.973375,76386,-76,25
2026-03-05 15:59:20.980412,76387,-76,25
2026-03-05 15:59:20.987381,76388,-76,25
2026-03-05 15:59:20.994370,76389,-76,25
2026-03-05 15:59:21.007935,76390,-76,25
2026-03-05 15:59:21.014365,76391,-76,25
2026-03-05 15:59:21.021357,76392,-76,25
2026-03-05 15:59:21.028359,76393,-76,25
2026-03-05 15:59:21.035390,76394,-76,25
2026-03-05 15:59:21.042394,76395,-76,25
2026-03-05 15:59:21.055348,76396,-75,25
2026-03-05 15:59:21.062386,76397,-76,25
2026-03-05 15:59:21.069370,76398,-75,25
2026-03-05 15:59:21.076377,76399,-75,25
2026-03-05 15:59:21.083343,76400,-75,25
2026-03-05 15:59:21.090353,76401,-76,25
2026-03-05 15:59:21.103345,76402,-76,25
2026-03-05 15:59:21.110351,76403,-76,25
2026-03-05 15:59:21.117351,76404,-76,25
2026-03-05 15:59:21.124354,76405,-76,25
2026-03-05 15:59:21.131345,76406,-76,25
2026-03-05 15:59:21.138442,76407,-76,25
