timestamp,mode,packet_counter,rssi,distance
2026-03-02 21:53:23.905582,LORA,31922,-87,200
2026-03-02 21:53:23.906493,LORA,31923,-87,200
2026-03-02 21:53:23.907567,LORA,31924,-87,200
2026-03-02 21:53:23.908445,LORA,31925,-87,200
2026-03-02 21:53:23.909161,LORA,31927,-87,200
2026-03-02 21:53:23.909864,LORA,31928,-86,200
2026-03-02 21:53:23.910565,LORA,31929,-87,200
2026-03-02 21:53:23.911276,LORA,31931,-88,200
2026-03-02 21:53:23.911959,LORA,31932,-88,200
2026-03-02 21:53:23.912682,LORA,31934,-87,200
2026-03-02 21:53:23.913436,LORA,31935,-88,200
2026-03-02 21:53:23.914035,LORA,31936,-88,200
2026-03-02 21:53:23.914620,LORA,31937,-89,200
2026-03-02 21:53:23.915689,LORA,31939,-89,200
2026-03-02 21:53:23.916748,LORA,31940,-89,200
2026-03-02 21:53:23.917739,LORA,31941,-89,200
2026-03-02 21:53:24.076235,LORA,32289,-98,200
2026-03-02 21:53:24.187935,LORA,32290,-98,200
2026-03-02 21:53:24.299038,LORA,32291,-95,200
2026-03-02 21:53:24.410189,LORA,32292,-97,200
2026-03-02 21:53:24.520983,LORA,32293,-96,200
2026-03-02 21:53:24.733114,LORA,32295,-96,200
2026-03-02 21:53:24.844135,LORA,32296,-95,200
2026-03-02 21:53:24.955062,LORA,32297,-95,200
2026-03-02 21:53:25.066178,LORA,32298,-93,200
2026-03-02 21:53:25.177018,LORA,32299,-90,200
2026-03-02 21:53:25.288070,LORA,32300,-89,200
2026-03-02 21:53:25.500577,LORA,32302,-91,200
2026-03-02 21:53:25.611186,LORA,32303,-91,200
2026-03-02 21:53:25.722112,LORA,32304,-89,200
2026-03-02 21:53:25.833309,LORA,32305,-89,200
2026-03-02 21:53:25.944130,LORA,32306,-90,200
2026-03-02 21:53:26.055065,LORA,32307,-88,200
2026-03-02 21:53:26.166369,LORA,32308,-89,200
2026-03-02 21:53:26.277244,LORA,32309,-89,200
2026-03-02 21:53:26.388143,LORA,32310,-88,200
2026-03-02 21:53:26.499102,LORA,32311,-88,200
2026-03-02 21:53:26.610199,LORA,32312,-87,200
2026-03-02 21:53:26.721275,LORA,32313,-88,200
2026-03-02 21:53:26.833064,LORA,32314,-88,200
2026-03-02 21:53:26.944026,LORA,32315,-88,200
2026-03-02 21:53:27.055060,LORA,32316,-88,200
2026-03-02 21:53:27.166072,LORA,32317,-88,200
2026-03-02 21:53:27.277026,LORA,32318,-87,200
2026-03-02 21:53:27.388113,LORA,32319,-88,200
2026-03-02 21:53:27.499109,LORA,32320,-88,200
2026-03-02 21:53:27.610139,LORA,32321,-88,200
2026-03-02 21:53:27.721167,LORA,32322,-88,200
2026-03-02 21:53:27.832114,LORA,32323,-89,200
2026-03-02 21:53:27.943155,LORA,32324,-88,200
2026-03-02 21:53:28.155134,LORA,32326,-88,200
2026-03-02 21:53:28.266163,LORA,32327,-88,200
2026-03-02 21:53:28.377221,LORA,32328,-88,200
2026-03-02 21:53:28.488304,LORA,32329,-88,200
2026-03-02 21:53:28.700615,LORA,32331,-88,200
2026-03-02 21:53:28.811272,LORA,32332,-88,200
2026-03-02 21:53:28.922317,LORA,32333,-88,200
2026-03-02 21:53:29.134347,LORA,32335,-88,200
2026-03-02 21:53:29.245044,LORA,32336,-87,200
2026-03-02 21:53:29.356282,LORA,32337,-88,200
2026-03-02 21:53:29.568517,LORA,32339,-88,200
2026-03-02 21:53:29.679455,LORA,32340,-88,200
2026-03-02 21:53:29.790194,LORA,32341,-88,200
2026-03-02 21:53:30.003283,LORA,32343,-88,200
2026-03-02 21:53:30.215289,LORA,32345,-88,200
2026-03-02 21:53:30.326072,LORA,32346,-88,200
2026-03-02 21:53:30.436990,LORA,32347,-88,200
2026-03-02 21:53:30.649325,LORA,32349,-88,200
2026-03-02 21:53:30.760148,LORA,32350,-88,200
2026-03-02 21:53:30.871047,LORA,32351,-88,200
2026-03-02 21:53:30.982283,LORA,32352,-88,200
2026-03-02 21:53:31.093143,LORA,32353,-88,200
2026-03-02 21:53:31.204327,LORA,32354,-88,200
2026-03-02 21:53:31.416506,LORA,32356,-88,200
2026-03-02 21:53:31.527216,LORA,32357,-88,200
2026-03-02 21:53:31.638207,LORA,32358,-88,200
2026-03-02 21:53:31.850319,LORA,32360,-88,200
2026-03-02 21:53:31.961238,LORA,32361,-88,200
2026-03-02 21:53:32.072076,LORA,32362,-87,200
2026-03-02 21:53:32.183353,LORA,32363,-88,200
2026-03-02 21:53:32.395559,LORA,32365,-87,200
2026-03-02 21:53:32.506337,LORA,32366,-87,200
2026-03-02 21:53:32.617138,LORA,32367,-87,200
2026-03-02 21:53:32.829380,LORA,32369,-87,200
2026-03-02 21:53:32.940203,LORA,32370,-88,200
2026-03-02 21:53:33.051265,LORA,32371,-88,200
2026-03-02 21:53:33.263581,LORA,32373,-88,200
2026-03-02 21:53:33.374467,LORA,32374,-88,200
2026-03-02 21:53:33.485084,LORA,32375,-88,200
2026-03-02 21:53:33.698601,LORA,32377,-88,200
2026-03-02 21:53:33.809230,LORA,32378,-88,200
2026-03-02 21:53:33.920248,LORA,32379,-88,200
2026-03-02 21:53:34.132295,LORA,32381,-89,200
2026-03-02 21:53:34.344259,LORA,32383,-88,200
2026-03-02 21:53:34.455294,LORA,32384,-89,200
2026-03-02 21:53:34.566393,LORA,32385,-88,200
2026-03-02 21:53:34.677421,LORA,32386,-88,200
2026-03-02 21:53:34.788369,LORA,32387,-88,200
2026-03-02 21:53:34.899360,LORA,32388,-88,200
2026-03-02 21:53:35.111595,LORA,32390,-88,200
2026-03-02 21:53:35.323351,LORA,32392,-88,200
2026-03-02 21:53:35.435191,LORA,32393,-89,200
2026-03-02 21:53:35.546303,LORA,32394,-88,200
2026-03-02 21:53:35.657273,LORA,32395,-88,200
2026-03-02 21:53:35.768247,LORA,32396,-88,200
2026-03-02 21:53:35.980420,LORA,32398,-88,200
2026-03-02 21:53:36.091306,LORA,32399,-88,200
2026-03-02 21:53:36.202159,LORA,32400,-87,200
2026-03-02 21:53:36.414505,LORA,32402,-88,200
2026-03-02 21:53:36.525391,LORA,32403,-88,200
2026-03-02 21:53:36.636403,LORA,32404,-89,200
2026-03-02 21:53:36.747155,LORA,32405,-88,200
2026-03-02 21:53:36.959587,LORA,32407,-88,200
2026-03-02 21:53:37.070434,LORA,32408,-88,200
2026-03-02 21:53:37.181330,LORA,32409,-88,200
2026-03-02 21:53:37.393653,LORA,32411,-88,200
2026-03-02 21:53:37.504577,LORA,32412,-88,200
2026-03-02 21:53:37.615331,LORA,32413,-88,200
2026-03-02 21:53:37.828362,LORA,32415,-88,200
2026-03-02 21:53:37.939146,LORA,32416,-89,200
2026-03-02 21:53:38.050308,LORA,32417,-88,200
2026-03-02 21:53:38.262455,LORA,32419,-88,200
