timestamp,mode,packet_counter,rssi,distance
2026-03-02 22:01:08.488721,LORA,36515,-94,325
2026-03-02 22:01:08.489637,LORA,36516,-94,325
2026-03-02 22:01:08.490491,LORA,36518,-95,325
2026-03-02 22:01:08.491346,LORA,36519,-94,325
2026-03-02 22:01:08.492116,LORA,36520,-97,325
2026-03-02 22:01:08.492915,LORA,36522,-99,325
2026-03-02 22:01:08.493671,LORA,36523,-97,325
2026-03-02 22:01:08.494512,LORA,36524,-97,325
2026-03-02 22:01:08.495267,LORA,36526,-96,325
2026-03-02 22:01:08.495963,LORA,36527,-95,325
2026-03-02 22:01:08.497016,LORA,36528,-95,325
2026-03-02 22:01:08.498021,LORA,36529,-94,325
2026-03-02 22:01:08.499004,LORA,36531,-97,325
2026-03-02 22:01:08.499987,LORA,36532,-99,325
2026-03-02 22:01:08.506630,LORA,36562,-100,325
2026-03-02 22:01:08.718946,LORA,36564,-98,325
2026-03-02 22:01:08.829995,LORA,36565,-100,325
2026-03-02 22:01:09.142972,LORA,36568,-98,325
2026-03-02 22:01:09.355172,LORA,36570,-100,325
2026-03-02 22:01:09.668140,LORA,36573,-99,325
2026-03-02 22:01:09.778713,LORA,36574,-97,325
2026-03-02 22:01:09.889812,LORA,36575,-96,325
2026-03-02 22:01:10.005511,LORA,36576,-95,325
2026-03-02 22:01:10.314503,LORA,36579,-98,325
2026-03-02 22:01:10.425089,LORA,36580,-98,325
2026-03-02 22:01:10.535800,LORA,36581,-96,325
2026-03-02 22:01:10.646943,LORA,36582,-98,325
2026-03-02 22:01:10.758123,LORA,36583,-96,325
2026-03-02 22:01:10.869088,LORA,36584,-98,325
2026-03-02 22:01:10.980062,LORA,36585,-96,325
2026-03-02 22:01:11.091290,LORA,36586,-96,325
2026-03-02 22:01:11.202020,LORA,36587,-97,325
2026-03-02 22:01:11.313070,LORA,36588,-96,325
2026-03-02 22:01:11.525622,LORA,36590,-97,325
2026-03-02 22:01:11.636157,LORA,36591,-97,325
2026-03-02 22:01:11.747060,LORA,36592,-96,325
2026-03-02 22:01:11.858095,LORA,36593,-95,325
2026-03-02 22:01:11.969035,LORA,36594,-97,325
2026-03-02 22:01:12.079963,LORA,36595,-98,325
2026-03-02 22:01:12.190868,LORA,36596,-98,325
2026-03-02 22:01:12.302069,LORA,36597,-98,325
2026-03-02 22:01:12.413039,LORA,36598,-97,325
2026-03-02 22:01:12.828253,LORA,36602,-98,325
2026-03-02 22:01:12.938870,LORA,36603,-98,325
2026-03-02 22:01:13.050084,LORA,36604,-96,325
2026-03-02 22:01:13.262318,LORA,36606,-98,325
2026-03-02 22:01:13.372906,LORA,36607,-97,325
2026-03-02 22:01:13.484097,LORA,36608,-98,325
2026-03-02 22:01:13.595065,LORA,36609,-97,325
