timestamp,mode,packet_counter,rssi,distance
2026-03-02 22:06:22.582212,LORA,37868,-97,25
2026-03-02 22:06:22.583514,LORA,37869,-100,25
2026-03-02 22:06:22.584696,LORA,37871,-98,25
2026-03-02 22:06:22.585789,LORA,37872,-97,25
2026-03-02 22:06:22.586410,LORA,37873,-96,25
2026-03-02 22:06:22.587007,LORA,37875,-98,25
2026-03-02 22:06:22.587775,LORA,37876,-99,25
2026-03-02 22:06:22.588630,LORA,37877,-97,25
2026-03-02 22:06:22.589264,LORA,37880,-99,25
2026-03-02 22:06:22.589829,LORA,37881,-99,25
2026-03-02 22:06:22.590388,LORA,37884,-99,25
2026-03-02 22:06:22.590978,LORA,37887,-102,25
2026-03-02 22:06:22.591806,LORA,37888,-98,25
2026-03-02 22:06:22.592728,LORA,37889,-98,25
2026-03-02 22:06:22.822422,LORA,39454,-79,25
2026-03-02 22:06:22.932954,LORA,39455,-79,25
2026-03-02 22:06:23.044845,LORA,39456,-81,25
2026-03-02 22:06:23.155984,LORA,39457,-80,25
2026-03-02 22:06:23.266851,LORA,39458,-78,25
2026-03-02 22:06:23.377806,LORA,39459,-77,25
2026-03-02 22:06:23.589991,LORA,39461,-72,25
2026-03-02 22:06:23.700903,LORA,39462,-74,25
2026-03-02 22:06:23.811891,LORA,39463,-75,25
2026-03-02 22:06:23.922906,LORA,39464,-71,25
2026-03-02 22:06:24.135118,LORA,39466,-67,25
2026-03-02 22:06:24.245991,LORA,39467,-69,25
2026-03-02 22:06:24.356897,LORA,39468,-67,25
2026-03-02 22:06:24.569117,LORA,39470,-67,25
2026-03-02 22:06:24.680039,LORA,39471,-66,25
2026-03-02 22:06:24.790822,LORA,39472,-69,25
2026-03-02 22:06:25.003248,LORA,39474,-68,25
2026-03-02 22:06:25.114110,LORA,39475,-69,25
2026-03-02 22:06:25.224916,LORA,39476,-68,25
2026-03-02 22:06:25.336014,LORA,39477,-68,25
2026-03-02 22:06:25.548137,LORA,39479,-68,25
2026-03-02 22:06:25.659159,LORA,39480,-68,25
2026-03-02 22:06:25.770198,LORA,39481,-68,25
2026-03-02 22:06:25.982172,LORA,39483,-68,25
