timestamp,mode,packet_counter,rssi,distance
2026-03-02 21:58:12.474184,LORA,34861,-95,300
2026-03-02 21:58:12.475001,LORA,34863,-95,300
2026-03-02 21:58:12.475862,LORA,34864,-95,300
2026-03-02 21:58:12.476745,LORA,34865,-97,300
2026-03-02 21:58:12.477503,LORA,34866,-96,300
2026-03-02 21:58:12.478179,LORA,34867,-97,300
2026-03-02 21:58:12.478833,LORA,34869,-98,300
2026-03-02 21:58:12.479505,LORA,34870,-95,300
2026-03-02 21:58:12.480160,LORA,34871,-96,300
2026-03-02 21:58:12.480763,LORA,34872,-97,300
2026-03-02 21:58:12.481377,LORA,34873,-97,300
2026-03-02 21:58:12.482140,LORA,34874,-96,300
2026-03-02 21:58:12.483157,LORA,34875,-96,300
2026-03-02 21:58:12.484144,LORA,34877,-98,300
2026-03-02 21:58:12.485093,LORA,34878,-97,300
2026-03-02 21:58:12.547317,LORA,34943,-98,300
2026-03-02 21:58:12.658600,LORA,34944,-96,300
2026-03-02 21:58:12.769565,LORA,34945,-97,300
2026-03-02 21:58:12.880627,LORA,34946,-96,300
2026-03-02 21:58:12.991405,LORA,34947,-96,300
2026-03-02 21:58:13.102369,LORA,34948,-97,300
2026-03-02 21:58:13.213629,LORA,34949,-98,300
2026-03-02 21:58:13.324536,LORA,34950,-98,300
2026-03-02 21:58:13.637776,LORA,34953,-100,300
2026-03-02 21:58:13.748555,LORA,34954,-98,300
2026-03-02 21:58:13.859379,LORA,34955,-97,300
2026-03-02 21:58:13.970531,LORA,34956,-96,300
2026-03-02 21:58:14.081593,LORA,34957,-95,300
2026-03-02 21:58:14.192689,LORA,34958,-96,300
2026-03-02 21:58:14.303771,LORA,34959,-95,300
2026-03-02 21:58:14.414793,LORA,34960,-95,300
2026-03-02 21:58:14.626843,LORA,34962,-94,300
2026-03-02 21:58:14.737713,LORA,34963,-94,300
2026-03-02 21:58:14.848624,LORA,34964,-93,300
2026-03-02 21:58:15.162125,LORA,34967,-94,300
2026-03-02 21:58:15.272794,LORA,34968,-93,300
2026-03-02 21:58:15.383545,LORA,34969,-93,300
2026-03-02 21:58:15.494786,LORA,34970,-95,300
2026-03-02 21:58:15.605700,LORA,34971,-94,300
2026-03-02 21:58:15.716757,LORA,34972,-93,300
2026-03-02 21:58:15.929192,LORA,34974,-94,300
2026-03-02 21:58:16.039816,LORA,34975,-94,300
2026-03-02 21:58:16.150602,LORA,34976,-94,300
2026-03-02 21:58:16.261820,LORA,34977,-95,300
2026-03-02 21:58:16.575924,LORA,34980,-94,300
2026-03-02 21:58:16.686481,LORA,34981,-94,300
2026-03-02 21:58:16.797388,LORA,34982,-95,300
2026-03-02 21:58:16.908732,LORA,34983,-95,300
2026-03-02 21:58:17.120570,LORA,34985,-95,300
2026-03-02 21:58:17.231446,LORA,34986,-94,300
2026-03-02 21:58:17.342603,LORA,34987,-94,300
2026-03-02 21:58:17.453763,LORA,34988,-94,300
2026-03-02 21:58:17.665787,LORA,34990,-95,300
2026-03-02 21:58:17.776520,LORA,34991,-94,300
2026-03-02 21:58:17.887538,LORA,34992,-94,300
2026-03-02 21:58:17.998632,LORA,34993,-94,300
2026-03-02 21:58:18.109650,LORA,34994,-94,300
2026-03-02 21:58:18.321933,LORA,34996,-93,300
2026-03-02 21:58:18.432775,LORA,34997,-93,300
2026-03-02 21:58:18.543543,LORA,34998,-94,300
2026-03-02 21:58:18.755859,LORA,35000,-95,300
2026-03-02 21:58:18.866804,LORA,35001,-95,300
2026-03-02 21:58:18.977528,LORA,35002,-94,300
2026-03-02 21:58:19.190060,LORA,35004,-95,300
2026-03-02 21:58:19.300890,LORA,35005,-95,300
2026-03-02 21:58:19.412679,LORA,35006,-95,300
2026-03-02 21:58:19.523565,LORA,35007,-94,300
2026-03-02 21:58:19.837079,LORA,35010,-95,300
2026-03-02 21:58:19.947609,LORA,35011,-94,300
2026-03-02 21:58:20.058495,LORA,35012,-94,300
2026-03-02 21:58:20.169796,LORA,35013,-94,300
2026-03-02 21:58:20.280644,LORA,35014,-94,300
2026-03-02 21:58:20.391626,LORA,35015,-94,300
2026-03-02 21:58:20.604048,LORA,35017,-93,300
2026-03-02 21:58:20.714704,LORA,35018,-94,300
2026-03-02 21:58:20.825794,LORA,35019,-94,300
2026-03-02 21:58:21.038088,LORA,35021,-94,300
2026-03-02 21:58:21.148914,LORA,35022,-94,300
2026-03-02 21:58:21.259677,LORA,35023,-94,300
2026-03-02 21:58:21.472023,LORA,35025,-93,300
2026-03-02 21:58:21.582874,LORA,35026,-93,300
2026-03-02 21:58:21.693675,LORA,35027,-94,300
2026-03-02 21:58:21.804860,LORA,35028,-93,300
2026-03-02 21:58:22.118204,LORA,35031,-93,300
2026-03-02 21:58:22.228907,LORA,35032,-94,300
2026-03-02 21:58:22.339628,LORA,35033,-94,300
2026-03-02 21:58:22.450700,LORA,35034,-94,300
2026-03-02 21:58:22.561734,LORA,35035,-94,300
2026-03-02 21:58:22.672655,LORA,35036,-94,300
2026-03-02 21:58:22.783715,LORA,35037,-95,300
2026-03-02 21:58:22.996191,LORA,35039,-95,300
2026-03-02 21:58:23.107642,LORA,35040,-94,300
2026-03-02 21:58:23.218543,LORA,35041,-94,300
2026-03-02 21:58:23.430807,LORA,35043,-94,300
2026-03-02 21:58:23.541736,LORA,35044,-94,300
2026-03-02 21:58:23.652828,LORA,35045,-94,300
2026-03-02 21:58:23.865105,LORA,35047,-93,300
2026-03-02 21:58:23.975722,LORA,35048,-94,300
2026-03-02 21:58:24.086705,LORA,35049,-93,300
2026-03-02 21:58:24.400212,LORA,35052,-93,300
2026-03-02 21:58:24.510700,LORA,35053,-93,300
2026-03-02 21:58:24.621705,LORA,35054,-93,300
2026-03-02 21:58:24.732871,LORA,35055,-95,300
2026-03-02 21:58:24.843843,LORA,35056,-94,300
2026-03-02 21:58:24.954796,LORA,35057,-94,300
2026-03-02 21:58:25.065769,LORA,35058,-94,300
2026-03-02 21:58:25.278277,LORA,35060,-96,300
2026-03-02 21:58:25.388946,LORA,35061,-95,300
2026-03-02 21:58:25.499789,LORA,35062,-96,300
2026-03-02 21:58:25.712310,LORA,35064,-96,300
2026-03-02 21:58:25.823016,LORA,35065,-95,300
2026-03-02 21:58:25.933717,LORA,35066,-94,300
2026-03-02 21:58:26.146316,LORA,35068,-94,300
2026-03-02 21:58:26.358889,LORA,35070,-94,300
2026-03-02 21:58:26.469708,LORA,35071,-94,300
2026-03-02 21:58:26.580889,LORA,35072,-94,300
2026-03-02 21:58:26.691957,LORA,35073,-94,300
2026-03-02 21:58:26.802791,LORA,35074,-93,300
2026-03-02 21:58:26.913871,LORA,35075,-94,300
2026-03-02 21:58:27.125959,LORA,35077,-94,300
2026-03-02 21:58:27.236837,LORA,35078,-94,300
2026-03-02 21:58:27.347912,LORA,35079,-94,300
2026-03-02 21:58:27.560229,LORA,35081,-94,300
2026-03-02 21:58:27.670893,LORA,35082,-94,300
2026-03-02 21:58:27.781807,LORA,35083,-94,300
2026-03-02 21:58:27.892798,LORA,35084,-94,300
2026-03-02 21:58:28.104972,LORA,35086,-95,300
2026-03-02 21:58:28.215889,LORA,35087,-95,300
2026-03-02 21:58:28.326829,LORA,35088,-95,300
2026-03-02 21:58:28.539138,LORA,35090,-94,300
2026-03-02 21:58:28.649999,LORA,35091,-95,300
2026-03-02 21:58:28.761033,LORA,35092,-95,300
2026-03-02 21:58:28.973150,LORA,35094,-94,300
2026-03-02 21:58:29.084051,LORA,35095,-94,300
2026-03-02 21:58:29.194863,LORA,35096,-94,300
2026-03-02 21:58:29.407245,LORA,35098,-94,300
2026-03-02 21:58:29.518753,LORA,35099,-95,300
2026-03-02 21:58:29.629770,LORA,35100,-95,300
2026-03-02 21:58:29.740973,LORA,35101,-95,300
2026-03-02 21:58:29.953239,LORA,35103,-94,300
2026-03-02 21:58:30.063793,LORA,35104,-95,300
2026-03-02 21:58:30.174831,LORA,35105,-95,300
2026-03-02 21:58:30.387316,LORA,35107,-96,300
2026-03-02 21:58:30.497859,LORA,35108,-95,300
2026-03-02 21:58:30.608830,LORA,35109,-94,300
2026-03-02 21:58:30.821049,LORA,35111,-94,300
2026-03-02 21:58:30.931967,LORA,35112,-94,300
2026-03-02 21:58:31.042989,LORA,35113,-95,300
2026-03-02 21:58:31.356222,LORA,35116,-96,300
2026-03-02 21:58:31.467061,LORA,35117,-95,300
2026-03-02 21:58:31.577869,LORA,35118,-96,300
2026-03-02 21:58:31.688921,LORA,35119,-95,300
2026-03-02 21:58:31.800067,LORA,35120,-96,300
2026-03-02 21:58:31.910887,LORA,35121,-95,300
2026-03-02 21:58:32.022084,LORA,35122,-95,300
2026-03-02 21:58:32.234207,LORA,35124,-95,300
2026-03-02 21:58:32.345804,LORA,35125,-97,300
2026-03-02 21:58:32.558028,LORA,35127,-95,300
2026-03-02 21:58:32.668825,LORA,35128,-94,300
2026-03-02 21:58:32.779769,LORA,35129,-95,300
2026-03-02 21:58:32.890899,LORA,35130,-94,300
2026-03-02 21:58:33.001867,LORA,35131,-95,300
2026-03-02 21:58:33.214119,LORA,35133,-95,300
