timestamp,mode,packet_counter,rssi,distance
2026-03-02 21:55:28.008348,LORA,33139,-88,250
2026-03-02 21:55:28.009236,LORA,33140,-89,250
2026-03-02 21:55:28.010555,LORA,33142,-87,250
2026-03-02 21:55:28.011874,LORA,33143,-89,250
2026-03-02 21:55:28.012726,LORA,33144,-88,250
2026-03-02 21:55:28.013515,LORA,33146,-89,250
2026-03-02 21:55:28.014300,LORA,33147,-91,250
2026-03-02 21:55:28.015047,LORA,33148,-90,250
2026-03-02 21:55:28.015812,LORA,33150,-93,250
2026-03-02 21:55:28.016463,LORA,33151,-93,250
2026-03-02 21:55:28.017115,LORA,33152,-95,250
2026-03-02 21:55:28.017936,LORA,33154,-100,250
2026-03-02 21:55:28.019022,LORA,33155,-96,250
2026-03-02 21:55:28.020068,LORA,33156,-99,250
2026-03-02 21:55:28.021368,LORA,33168,-100,250
2026-03-02 21:55:28.561431,LORA,33434,-100,250
2026-03-02 21:55:28.672400,LORA,33435,-98,250
2026-03-02 21:55:28.783586,LORA,33436,-99,250
2026-03-02 21:55:29.500951,LORA,33443,-101,250
2026-03-02 21:55:29.611403,LORA,33444,-98,250
2026-03-02 21:55:29.823735,LORA,33446,-99,250
2026-03-02 21:55:30.035453,LORA,33448,-97,250
2026-03-02 21:55:30.146432,LORA,33449,-97,250
2026-03-02 21:55:30.359518,LORA,33451,-99,250
2026-03-02 21:55:30.470398,LORA,33452,-96,250
2026-03-02 21:55:30.682731,LORA,33454,-96,250
2026-03-02 21:55:30.793402,LORA,33455,-95,250
2026-03-02 21:55:31.005573,LORA,33457,-94,250
2026-03-02 21:55:31.217573,LORA,33459,-95,250
2026-03-02 21:55:31.328449,LORA,33460,-96,250
2026-03-02 21:55:31.439406,LORA,33461,-95,250
2026-03-02 21:55:31.550513,LORA,33462,-96,250
2026-03-02 21:55:31.661511,LORA,33463,-95,250
2026-03-02 21:55:31.772603,LORA,33464,-96,250
2026-03-02 21:55:31.883342,LORA,33465,-96,250
2026-03-02 21:55:31.994629,LORA,33466,-95,250
2026-03-02 21:55:32.105621,LORA,33467,-96,250
2026-03-02 21:55:32.216487,LORA,33468,-95,250
2026-03-02 21:55:32.327312,LORA,33469,-97,250
2026-03-02 21:55:32.438509,LORA,33470,-96,250
2026-03-02 21:55:32.549462,LORA,33471,-96,250
2026-03-02 21:55:32.660466,LORA,33472,-96,250
2026-03-02 21:55:32.771567,LORA,33473,-96,250
2026-03-02 21:55:32.983591,LORA,33475,-96,250
2026-03-02 21:55:33.094753,LORA,33476,-97,250
2026-03-02 21:55:33.205675,LORA,33477,-97,250
2026-03-02 21:55:33.316496,LORA,33478,-97,250
2026-03-02 21:55:33.427620,LORA,33479,-96,250
2026-03-02 21:55:33.538462,LORA,33480,-97,250
2026-03-02 21:55:33.650433,LORA,33481,-96,250
2026-03-02 21:55:33.761613,LORA,33482,-96,250
2026-03-02 21:55:33.973739,LORA,33484,-96,250
2026-03-02 21:55:34.084471,LORA,33485,-97,250
2026-03-02 21:55:34.296705,LORA,33487,-96,250
2026-03-02 21:55:34.407583,LORA,33488,-96,250
2026-03-02 21:55:34.518599,LORA,33489,-96,250
2026-03-02 21:55:34.629525,LORA,33490,-96,250
2026-03-02 21:55:34.841819,LORA,33492,-96,250
2026-03-02 21:55:34.952622,LORA,33493,-97,250
2026-03-02 21:55:35.063486,LORA,33494,-97,250
2026-03-02 21:55:35.174517,LORA,33495,-96,250
2026-03-02 21:55:35.285601,LORA,33496,-96,250
2026-03-02 21:55:35.396562,LORA,33497,-96,250
2026-03-02 21:55:35.507563,LORA,33498,-96,250
2026-03-02 21:55:35.618556,LORA,33499,-95,250
2026-03-02 21:55:35.729709,LORA,33500,-96,250
2026-03-02 21:55:35.840741,LORA,33501,-98,250
2026-03-02 21:55:35.952662,LORA,33502,-98,250
2026-03-02 21:55:36.063524,LORA,33503,-96,250
2026-03-02 21:55:36.275689,LORA,33505,-98,250
2026-03-02 21:55:36.386493,LORA,33506,-96,250
2026-03-02 21:55:36.497522,LORA,33507,-95,250
2026-03-02 21:55:36.709903,LORA,33509,-95,250
2026-03-02 21:55:36.820561,LORA,33510,-95,250
2026-03-02 21:55:36.931505,LORA,33511,-95,250
2026-03-02 21:55:37.042597,LORA,33512,-95,250
2026-03-02 21:55:37.254869,LORA,33514,-98,250
2026-03-02 21:55:37.365633,LORA,33515,-96,250
2026-03-02 21:55:37.476636,LORA,33516,-95,250
2026-03-02 21:55:37.689094,LORA,33518,-98,250
2026-03-02 21:55:37.799790,LORA,33519,-96,250
2026-03-02 21:55:37.910616,LORA,33520,-96,250
2026-03-02 21:55:38.123175,LORA,33522,-97,250
2026-03-02 21:55:38.233811,LORA,33523,-96,250
2026-03-02 21:55:38.345553,LORA,33524,-98,250
2026-03-02 21:55:38.557919,LORA,33526,-98,250
2026-03-02 21:55:38.668551,LORA,33527,-97,250
2026-03-02 21:55:38.779450,LORA,33528,-96,250
2026-03-02 21:55:38.890740,LORA,33529,-96,250
2026-03-02 21:55:39.102843,LORA,33531,-96,250
2026-03-02 21:55:39.213684,LORA,33532,-94,250
2026-03-02 21:55:39.324461,LORA,33533,-95,250
2026-03-02 21:55:39.537099,LORA,33535,-98,250
2026-03-02 21:55:39.647891,LORA,33536,-98,250
2026-03-02 21:55:39.758613,LORA,33537,-98,250
2026-03-02 21:55:39.970928,LORA,33539,-96,250
2026-03-02 21:55:40.081834,LORA,33540,-96,250
2026-03-02 21:55:40.192559,LORA,33541,-96,250
2026-03-02 21:55:40.405124,LORA,33543,-96,250
2026-03-02 21:55:40.617670,LORA,33545,-96,250
2026-03-02 21:55:40.728615,LORA,33546,-96,250
2026-03-02 21:55:40.839570,LORA,33547,-97,250
2026-03-02 21:55:40.950644,LORA,33548,-96,250
2026-03-02 21:55:41.061612,LORA,33549,-96,250
2026-03-02 21:55:41.172824,LORA,33550,-96,250
2026-03-02 21:55:41.384833,LORA,33552,-98,250
2026-03-02 21:55:41.495728,LORA,33553,-96,250
2026-03-02 21:55:41.606518,LORA,33554,-94,250
2026-03-02 21:55:41.818920,LORA,33556,-98,250
2026-03-02 21:55:41.929855,LORA,33557,-96,250
2026-03-02 21:55:42.040499,LORA,33558,-96,250
2026-03-02 21:55:42.252953,LORA,33560,-96,250
2026-03-02 21:55:42.363915,LORA,33561,-97,250
2026-03-02 21:55:42.474697,LORA,33562,-96,250
2026-03-02 21:55:42.688008,LORA,33564,-99,250
2026-03-02 21:55:42.798580,LORA,33565,-97,250
2026-03-02 21:55:42.909465,LORA,33566,-96,250
2026-03-02 21:55:43.121835,LORA,33568,-97,250
2026-03-02 21:55:43.333617,LORA,33570,-97,250
2026-03-02 21:55:43.444875,LORA,33571,-96,250
2026-03-02 21:55:43.555615,LORA,845,-96,250
2026-03-02 21:55:43.666697,LORA,33573,-96,250
2026-03-02 21:55:43.777869,LORA,33574,-96,250
2026-03-02 21:55:43.888724,LORA,33575,-96,250
2026-03-02 21:55:44.101203,LORA,33577,-96,250
2026-03-02 21:55:44.211806,LORA,33578,-94,250
2026-03-02 21:55:44.322868,LORA,33579,-96,250
2026-03-02 21:55:44.636041,LORA,33582,-96,250
2026-03-02 21:55:44.746907,LORA,33583,-95,250
2026-03-02 21:55:44.857738,LORA,33584,-97,250
2026-03-02 21:55:44.968936,LORA,33585,-96,250
2026-03-02 21:55:45.181791,LORA,33587,-96,250
2026-03-02 21:55:45.292626,LORA,33588,-97,250
2026-03-02 21:55:45.403751,LORA,33589,-96,250
2026-03-02 21:55:45.514732,LORA,33590,-96,250
2026-03-02 21:55:45.625681,LORA,33591,-95,250
2026-03-02 21:55:45.736883,LORA,33592,-95,250
2026-03-02 21:55:45.949158,LORA,33594,-96,250
2026-03-02 21:55:46.059786,LORA,33595,-95,250
2026-03-02 21:55:46.170754,LORA,33596,-96,250
2026-03-02 21:55:46.383038,LORA,33598,-95,250
2026-03-02 21:55:46.493851,LORA,33599,-96,250
2026-03-02 21:55:46.604632,LORA,33600,-96,250
2026-03-02 21:55:46.818145,LORA,33602,-96,250
2026-03-02 21:55:46.927954,LORA,33603,-95,250
2026-03-02 21:55:47.038772,LORA,33604,-96,250
2026-03-02 21:55:47.251127,LORA,33606,-97,250
2026-03-02 21:55:47.361989,LORA,33607,-96,250
2026-03-02 21:55:47.472831,LORA,33608,-97,250
2026-03-02 21:55:47.584771,LORA,33609,-96,250
2026-03-02 21:55:47.797061,LORA,33611,-99,250
2026-03-02 21:55:47.907734,LORA,33612,-99,250
2026-03-02 21:55:48.018868,LORA,33613,-99,250
2026-03-02 21:55:48.231447,LORA,33615,-99,250
2026-03-02 21:55:48.341802,LORA,33616,-99,250
2026-03-02 21:55:48.554030,LORA,33618,-100,250
2026-03-02 21:55:48.664875,LORA,33619,-96,250
2026-03-02 21:55:48.877157,LORA,33621,-98,250
2026-03-02 21:55:48.987965,LORA,33622,-98,250
2026-03-02 21:55:49.098641,LORA,33623,-98,250
2026-03-02 21:55:49.311237,LORA,33625,-98,250
2026-03-02 21:55:49.522821,LORA,33627,-97,250
2026-03-02 21:55:49.633927,LORA,33628,-97,250
2026-03-02 21:55:49.745055,LORA,33629,-96,250
2026-03-02 21:55:49.856067,LORA,33630,-98,250
2026-03-02 21:55:50.068955,LORA,33632,-97,250
2026-03-02 21:55:50.179732,LORA,33633,-96,250
2026-03-02 21:55:50.290894,LORA,33634,-95,250
2026-03-02 21:55:50.401653,LORA,33635,-96,250
2026-03-02 21:55:50.512818,LORA,33636,-96,250
2026-03-02 21:55:50.623873,LORA,33637,-97,250
2026-03-02 21:55:50.734849,LORA,33638,-94,250
2026-03-02 21:55:50.845986,LORA,33639,-97,250
2026-03-02 21:55:51.058072,LORA,33641,-97,250
2026-03-02 21:55:51.168940,LORA,33642,-96,250
2026-03-02 21:55:51.381048,LORA,33644,-95,250
2026-03-02 21:55:51.492037,LORA,33645,-96,250
2026-03-02 21:55:51.602861,LORA,33646,-95,250
2026-03-02 21:55:51.714231,LORA,33647,-95,250
2026-03-02 21:55:51.926994,LORA,33649,-95,250
2026-03-02 21:55:52.037798,LORA,33650,-95,250
2026-03-02 21:55:52.148862,LORA,33651,-95,250
2026-03-02 21:55:52.361071,LORA,33653,-96,250
2026-03-02 21:55:52.471936,LORA,33654,-96,250
2026-03-02 21:55:52.582706,LORA,33655,-95,250
2026-03-02 21:55:52.795103,LORA,33657,-96,250
2026-03-02 21:55:52.905977,LORA,33658,-95,250
2026-03-02 21:55:53.016747,LORA,33659,-96,250
2026-03-02 21:55:53.229168,LORA,33661,-95,250
2026-03-02 21:55:53.340050,LORA,33662,-95,250
2026-03-02 21:55:53.450905,LORA,33663,-95,250
2026-03-02 21:55:53.561948,LORA,33664,-94,250
2026-03-02 21:55:53.774358,LORA,33666,-95,250
2026-03-02 21:55:53.885114,LORA,33667,-95,250
2026-03-02 21:55:53.996936,LORA,33668,-95,250
2026-03-02 21:55:54.209119,LORA,33670,-95,250
2026-03-02 21:55:54.319868,LORA,33671,-96,250
2026-03-02 21:55:54.430679,LORA,33672,-95,250
2026-03-02 21:55:54.643397,LORA,33674,-98,250
2026-03-02 21:55:54.753953,LORA,33675,-96,250
2026-03-02 21:55:54.864774,LORA,33676,-95,250
2026-03-02 21:55:54.975926,LORA,33677,-96,250
2026-03-02 21:55:55.188234,LORA,33679,-96,250
2026-03-02 21:55:55.299084,LORA,33680,-95,250
2026-03-02 21:55:55.511488,LORA,33682,-95,250
2026-03-02 21:55:55.722968,LORA,33684,-97,250
2026-03-02 21:55:55.834889,LORA,33685,-96,250
2026-03-02 21:55:55.945932,LORA,33686,-97,250
2026-03-02 21:55:56.158082,LORA,33688,-98,250
2026-03-02 21:55:56.268929,LORA,33689,-98,250
2026-03-02 21:55:56.380029,LORA,33690,-97,250
2026-03-02 21:55:56.490761,LORA,33691,-97,250
2026-03-02 21:55:56.905159,LORA,33695,-97,250
2026-03-02 21:55:57.016124,LORA,33696,-100,250
2026-03-02 21:55:57.126963,LORA,33697,-99,250
2026-03-02 21:55:57.237987,LORA,33698,-100,250
2026-03-02 21:55:57.349060,LORA,33699,-99,250
2026-03-02 21:55:57.460151,LORA,33700,-99,250
2026-03-02 21:55:57.672328,LORA,33702,-96,250
2026-03-02 21:55:57.783867,LORA,33703,-99,250
2026-03-02 21:55:57.996178,LORA,33705,-98,250
2026-03-02 21:55:58.207813,LORA,33707,-97,250
