timestamp,mode,packet_counter,rssi,distance
2026-03-02 21:56:28.759766,LORA,33709,-99,275
2026-03-02 21:56:28.760592,LORA,33710,-101,275
2026-03-02 21:56:28.761201,LORA,33711,-100,275
2026-03-02 21:56:28.761777,LORA,33713,-98,275
2026-03-02 21:56:28.762335,LORA,34437,-100,275
2026-03-02 21:56:28.762845,LORA,33726,-99,275
2026-03-02 21:56:28.763373,LORA,33727,-98,275
2026-03-02 21:56:28.764036,LORA,33738,-99,275
2026-03-02 21:56:28.907414,LORA,33990,-100,275
2026-03-02 21:56:29.221032,LORA,33993,-102,275
2026-03-02 21:56:29.938664,LORA,33999,-100,275
2026-03-02 21:56:30.049446,LORA,34000,-98,275
2026-03-02 21:56:30.160685,LORA,34001,-96,275
2026-03-02 21:56:30.271588,LORA,34002,-96,275
2026-03-02 21:56:30.382547,LORA,34003,-95,275
2026-03-02 21:56:30.493550,LORA,34004,-96,275
2026-03-02 21:56:30.604607,LORA,34005,-96,275
2026-03-02 21:56:30.715482,LORA,34006,-98,275
2026-03-02 21:56:30.826522,LORA,34007,-98,275
2026-03-02 21:56:31.038909,LORA,34009,-100,275
2026-03-02 21:56:32.566771,LORA,33831,-99,275
2026-03-02 21:56:32.677760,LORA,34024,-100,275
2026-03-02 21:56:32.890176,LORA,34026,-100,275
2026-03-02 21:56:33.000818,LORA,34027,-99,275
2026-03-02 21:56:33.212956,LORA,34029,-96,275
2026-03-02 21:56:33.526784,LORA,34032,-99,275
2026-03-02 21:56:33.637614,LORA,34033,-99,275
2026-03-02 21:56:33.849979,LORA,34035,-98,275
2026-03-02 21:56:33.960726,LORA,34036,-100,275
2026-03-02 21:56:34.071531,LORA,34037,-98,275
2026-03-02 21:56:34.182694,LORA,34038,-99,275
2026-03-02 21:56:34.496148,LORA,34041,-99,275
2026-03-02 21:56:34.606797,LORA,34042,-97,275
2026-03-02 21:56:34.717549,LORA,34043,-98,275
2026-03-02 21:56:34.828869,LORA,34044,-97,275
2026-03-02 21:56:34.939758,LORA,34045,-99,275
2026-03-02 21:56:35.050621,LORA,34046,-99,275
2026-03-02 21:56:35.162712,LORA,34047,-99,275
2026-03-02 21:56:35.273646,LORA,34048,-99,275
2026-03-02 21:56:35.384668,LORA,34049,-98,275
2026-03-02 21:56:35.597106,LORA,34051,-97,275
2026-03-02 21:56:35.707740,LORA,34052,-98,275
2026-03-02 21:56:35.818695,LORA,34053,-98,275
2026-03-02 21:56:35.929850,LORA,34054,-96,275
2026-03-02 21:56:36.041270,LORA,34055,-96,275
2026-03-02 21:56:36.151711,LORA,34056,-96,275
2026-03-02 21:56:36.262726,LORA,34057,-97,275
2026-03-02 21:56:36.474964,LORA,34059,-98,275
2026-03-02 21:56:36.585939,LORA,34060,-98,275
2026-03-02 21:56:36.696665,LORA,34061,-98,275
2026-03-02 21:56:36.807656,LORA,34062,-95,275
2026-03-02 21:56:36.918915,LORA,34063,-97,275
2026-03-02 21:56:37.131738,LORA,34065,-99,275
2026-03-02 21:56:37.646882,LORA,34070,-101,275
2026-03-02 21:56:37.757727,LORA,34071,-98,275
2026-03-02 21:56:38.171918,LORA,34075,-98,275
2026-03-02 21:56:38.586092,LORA,34079,-102,275
2026-03-02 21:56:39.303970,LORA,34085,-99,275
2026-03-02 21:56:39.414798,LORA,34086,-99,275
2026-03-02 21:56:39.525738,LORA,34087,-99,275
2026-03-02 21:56:39.636915,LORA,34088,-98,275
2026-03-02 21:56:39.747873,LORA,34089,-98,275
2026-03-02 21:56:39.858789,LORA,34090,-97,275
2026-03-02 21:56:39.969880,LORA,34091,-99,275
2026-03-02 21:56:40.182224,LORA,34093,-97,275
2026-03-02 21:56:40.293668,LORA,34094,-99,275
2026-03-02 21:56:40.404950,LORA,34095,-98,275
2026-03-02 21:56:40.617148,LORA,34097,-98,275
2026-03-02 21:56:40.727798,LORA,34098,-97,275
2026-03-02 21:56:40.838935,LORA,34099,-98,275
2026-03-02 21:56:41.051083,LORA,34101,-100,275
2026-03-02 21:56:41.262837,LORA,34103,-100,275
2026-03-02 21:56:41.576364,LORA,34106,-100,275
2026-03-02 21:56:41.788024,LORA,34108,-97,275
2026-03-02 21:56:41.898972,LORA,34109,-98,275
2026-03-02 21:56:42.212419,LORA,34112,-97,275
2026-03-02 21:56:42.323718,LORA,34113,-98,275
2026-03-02 21:56:42.434685,LORA,34114,-99,275
2026-03-02 21:56:42.545915,LORA,34115,-98,275
2026-03-02 21:56:42.758021,LORA,34117,-99,275
2026-03-02 21:56:42.868935,LORA,34118,-98,275
2026-03-02 21:56:42.979934,LORA,34119,-98,275
2026-03-02 21:56:43.090847,LORA,34120,-99,275
2026-03-02 21:56:43.201954,LORA,34121,-99,275
2026-03-02 21:56:43.312941,LORA,34122,-100,275
