timestamp,mode,packet_counter,rssi,distance
2026-03-02 21:46:06.276808,LORA,28105,-90, 125
2026-03-02 21:46:06.277661,LORA,28106,-91, 125
2026-03-02 21:46:06.278546,LORA,28107,-91, 125
2026-03-02 21:46:06.279391,LORA,28109,-91, 125
2026-03-02 21:46:06.280271,LORA,28110,-91, 125
2026-03-02 21:46:06.281134,LORA,28111,-93, 125
2026-03-02 21:46:06.281894,LORA,28112,-92, 125
2026-03-02 21:46:06.282669,LORA,28114,-92, 125
2026-03-02 21:46:06.283435,LORA,28115,-92, 125
2026-03-02 21:46:06.284165,LORA,28116,-92, 125
2026-03-02 21:46:06.284850,LORA,28118,-92, 125
2026-03-02 21:46:06.285521,LORA,28119,-93, 125
2026-03-02 21:46:06.286203,LORA,28120,-92, 125
2026-03-02 21:46:06.327678,LORA,28260,-95, 125
2026-03-02 21:46:06.438847,LORA,28261,-98, 125
2026-03-02 21:46:06.549902,LORA,28262,-97, 125
2026-03-02 21:46:06.863118,LORA,28265,-99, 125
2026-03-02 21:46:07.075065,LORA,28267,-101, 125
2026-03-02 21:46:07.185820,LORA,28268,-97, 125
2026-03-02 21:46:07.296762,LORA,28269,-94, 125
2026-03-02 21:46:07.407806,LORA,28270,-94, 125
2026-03-02 21:46:07.518900,LORA,28271,-97, 125
2026-03-02 21:46:07.630973,LORA,28272,-87, 125
2026-03-02 21:46:07.740823,LORA,28273,-86, 125
2026-03-02 21:46:07.852082,LORA,28274,-85, 125
2026-03-02 21:46:07.962921,LORA,28275,-84, 125
2026-03-02 21:46:08.074155,LORA,28276,-87, 125
2026-03-02 21:46:08.185041,LORA,28277,-88, 125
2026-03-02 21:46:08.296092,LORA,28278,-88, 125
2026-03-02 21:46:08.407827,LORA,28279,-89, 125
2026-03-02 21:46:08.620115,LORA,28281,-90, 125
2026-03-02 21:46:08.730889,LORA,28282,-92, 125
2026-03-02 21:46:08.842052,LORA,28283,-92, 125
2026-03-02 21:46:09.054162,LORA,28285,-90, 125
2026-03-02 21:46:09.164933,LORA,28286,-89, 125
